4.084615465155143621e-01,8.428436148648990045e-01,-3.853660151143436519e-01,-3.019269048047857895e-01,-1.794657244451317302e-01,-2.463689241096468294e-02
3.983412539997933099e-01,8.088096402497300108e-01,-3.728111611063912312e-01,-2.903047605500492789e-01,-1.781774343293811569e-01,-2.202252220912952543e-02
3.882767160505881110e-01,7.755237331061315409e-01,-3.603107423339824145e-01,-2.789814200378106235e-01,-1.768756824015236262e-01,-1.954893018874677771e-02
3.782355873224161891e-01,7.429810780425265548e-01,-3.478624982614145766e-01,-2.679612964617656412e-01,-1.755741111278349975e-01,-1.723941818173486615e-02
3.681744167934972722e-01,7.111779628927142882e-01,-3.354614302934760817e-01,-2.572509695616674863e-01,-1.742909744072523026e-01,-1.512536271189618940e-02
3.580316802619322170e-01,6.801125575641965293e-01,-3.230980964571307790e-01,-2.468610970399160442e-01,-1.730519254665315032e-01,-1.325105761993855893e-02
3.477156053183260154e-01,6.497862354742561797e-01,-3.107557330488607272e-01,-2.368094230035297787e-01,-1.718947345084019251e-01,-1.168134195714276916e-02
3.370829576770957292e-01,6.202057826322974199e-01,-2.984054802275560303e-01,-2.271253128442573543e-01,-1.708771217478825544e-01,-1.051286817282660879e-02
3.264314286211480454e-01,5.913170266994784985e-01,-2.861624409945752179e-01,-2.178403497659347210e-01,-1.703454584066832200e-01,-9.729218561905990034e-03
3.157892353887677972e-01,5.631051897993487598e-01,-2.740453246784901875e-01,-2.090069261612144680e-01,-1.706080906156575150e-01,-9.386761845184268468e-03
3.050966471848166051e-01,5.355666890690916615e-01,-2.620464235435259193e-01,-2.006509606779748045e-01,-1.719315209260099397e-01,-9.483651266093809373e-03
2.951939538660776075e-01,5.085920523147740013e-01,-2.503957292335490248e-01,-1.927245545341402244e-01,-1.738908053458576020e-01,-1.012851017987801555e-02
2.858249715799384694e-01,4.822083871032578073e-01,-2.390098603278152933e-01,-1.850151815339631522e-01,-1.761012460650422384e-01,-1.098127722719745292e-02
2.767369774577844721e-01,4.564381309805885523e-01,-2.278193392412323215e-01,-1.774044455272137666e-01,-1.783111813264573464e-01,-1.185004554314997988e-02
2.678639604559973630e-01,4.312805799569215948e-01,-2.168075967939765425e-01,-1.698688681762226815e-01,-1.804589657325696428e-01,-1.269723378832810293e-02
2.591965004579872001e-01,4.067284992462858462e-01,-2.059725497034740060e-01,-1.624079480018360833e-01,-1.825406496943524914e-01,-1.352398353562922310e-02
2.507345906408470215e-01,3.827736694808820395e-01,-1.953141418526472273e-01,-1.550239423380849191e-01,-1.845619993332844599e-01,-1.433678949786303808e-02
2.424793225495131543e-01,3.594078133355562699e-01,-1.848323192280368898e-01,-1.477189081265398440e-01,-1.865300150432634696e-01,-1.514226931667706812e-02
2.344318021184300105e-01,3.366227104043370555e-01,-1.745268002592466061e-01,-1.404944536375738462e-01,-1.884518358950204586e-01,-1.594669936459803400e-02
2.265931302091337141e-01,3.144102012496875487e-01,-1.643970839672597162e-01,-1.333517970212299841e-01,-1.903347381896014212e-01,-1.675614345683610132e-02
2.189644947690052301e-01,2.927621826265231486e-01,-1.544424744059421373e-01,-1.262918260084036903e-01,-1.921862517480826260e-01,-1.757659599241869972e-02
2.115472561404512231e-01,2.716706053279093758e-01,-1.446620977158226407e-01,-1.193151374613100613e-01,-1.940142731495951289e-01,-1.841409549886326158e-02
2.043430240851715485e-01,2.511274744952030069e-01,-1.350549126040428427e-01,-1.124220635629329668e-01,-1.958271757846470340e-01,-1.927482446291491069e-02
1.973537352737214090e-01,2.311248515773652312e-01,-1.256197161813335517e-01,-1.056126897068293546e-01,-1.976339272744884190e-01,-2.016520941832977004e-02
1.905817380349979773e-01,2.116548575236809893e-01,-1.163551461108837254e-01,-9.888686647221092696e-02,-1.994442230791038384e-01,-2.109203041730983719e-02
1.840298897785952181e-01,1.927096770820776461e-01,-1.072596793479625166e-01,-9.224421665620111122e-02,-2.012686441721812380e-01,-2.206254697919406843e-02
1.775463490822689339e-01,1.742890252932626782e-01,-9.832016564555770555e-02,-8.568378120903638595e-02,-2.030347863570328149e-01,-2.313682520968213599e-02
1.710582132466898497e-01,1.563869375839329612e-01,-8.953389207901338298e-02,-7.920396901903729858e-02,-2.047101086738894460e-01,-2.435107323620921624e-02
1.645500137103730609e-01,1.389941337249605280e-01,-8.090364638701917632e-02,-7.280292714618476213e-02,-2.062925271868695232e-01,-2.572420160134078135e-02
1.580047386660848319e-01,1.221012246866369499e-01,-7.243244753292833737e-02,-6.647851260083109670e-02,-2.077795468919125255e-01,-2.727756092591596820e-02
1.514034345504021162e-01,1.056987026913783351e-01,-6.412358319921432348e-02,-6.022827111436664105e-02,-2.091681809620830890e-01,-2.903557334809440948e-02
1.447246816226862853e-01,8.977692704208938002e-02,-5.598066092338063737e-02,-5.404940589258670075e-02,-2.104548431708272993e-01,-3.102656059460423901e-02
1.379438916391782788e-01,7.432610416726968816e-02,-4.800767804709857312e-02,-4.793873395187616543e-02,-2.116352024206019367e-01,-3.328385113688036440e-02
1.310323481865284800e-01,5.933625957108581289e-02,-4.020911826528860561e-02,-4.189262677094688497e-02,-2.127039825319262667e-01,-3.584729274000850174e-02
1.239558647318224210e-01,4.479719815744609424e-02,-3.259008684632976049e-02,-3.590693083931105478e-02,-2.136546808560109145e-01,-3.876536957844342601e-02
1.166728570314242153e-01,3.069844735270561148e-02,-2.515650387445514391e-02,-2.997686226034010012e-02,-2.144791627437228621e-01,-4.209824893755550329e-02
1.091314854117887978e-01,1.702917387414205896e-02,-1.791538778168886778e-02,-2.409686811930774469e-02,-2.151670591455227266e-01,-4.592230954930449222e-02
1.012652551343014434e-01,3.778058406128616351e-03,-1.087528555228174654e-02,-1.826044694203442578e-02,-2.157048382075375526e-01,-5.033713463423337281e-02
9.298592493514054591e-02,-9.066900431722925771e-03,-4.046953837998279978e-03,-1.245992519013646577e-02,-2.160743079760952257e-01,-5.547682252557112337e-02
8.417140683218363173e-02,-2.151870855307956229e-02,2.555502484915888987e-03,-6.686210350978689411e-03,-2.162500599353540942e-01,-6.152935858528933710e-02
7.464356278638827058e-02,-3.359194364885394191e-02,8.912587835023612348e-03,-9.286359819519578174e-04,-2.161947717134042046e-01,-6.877230312352271280e-02
6.412334923187365532e-02,-4.530384847923652619e-02,1.499538833093718403e-02,4.824603289621609906e-03,-2.158496893754537072e-01,-7.764518543275562845e-02
5.212722169974719211e-02,-5.667672997038526728e-02,2.075650258218911942e-02,1.058319243225390102e-02,-2.151125116660348169e-01,-8.891739766324584238e-02
3.767460401799413439e-02,-6.774437300497354597e-02,2.610508967094727489e-02,1.633643413524605778e-02,-2.137741718824465453e-01,-1.041642061346237103e-01
1.812138134017828722e-02,-7.857616880138200421e-02,3.080993319023642499e-02,2.191943431589459673e-02,-2.112599584014671628e-01,-1.276711114156584004e-01
-2.143987218704383052e-02,-8.948228012020266464e-02,3.364028214295763236e-02,2.423340788335128296e-02,-2.040647866680700973e-01,-1.836679042139870155e-01
2.907286782122599136e-03,-9.894371617993726054e-02,4.112048146481459693e-02,2.099988416916829387e-02,-2.054774167631099324e-01,-1.317551604073449734e-01
-5.865535162984663459e-02,-1.098431594287678503e-01,4.122620968840436800e-02,1.505010723197219499e-02,-1.919298281197469591e-01,-2.230637629493767982e-01
-5.287310119951655479e-02,-1.190373925639633818e-01,4.679955689718022505e-02,1.700435580416476480e-02,-1.886222257978039663e-01,-2.073639238713499144e-01
-4.734833773811778640e-02,-1.278459960426948372e-01,5.230707303098797861e-02,1.724711217185122616e-02,-1.852126921911556034e-01,-1.921526184474339205e-01
-4.536479608857330731e-02,-1.363781260181094190e-01,5.739764483709115100e-02,1.802094512373388427e-02,-1.812691101856610809e-01,-1.799665382057198115e-01
-4.017204272382988300e-02,-1.444510271769972876e-01,6.275337380351450611e-02,1.315570219777972664e-02,-1.778396211533458116e-01,-1.660113225949265692e-01
-4.227475052139426787e-02,-1.524149537492167639e-01,6.721565627987041713e-02,1.654030181733572372e-02,-1.733735616738263097e-01,-1.569450532975240620e-01
-3.743443325229460494e-02,-1.598031827136641159e-01,7.237595764379087249e-02,2.952831939567443758e-03,-1.701608239067067818e-01,-1.450563171152492448e-01
-3.989830582904007467e-02,-1.671349870895440515e-01,7.656381404010448311e-02,7.783325701467287694e-03,-1.660409232820299619e-01,-1.368459403429417021e-01
-4.226832827295260581e-02,-1.741644863438906454e-01,8.062363278466481986e-02,1.130282068208082746e-02,-1.619217145525300161e-01,-1.289624804070046149e-01
-4.433096721125533851e-02,-1.808887569659063388e-01,8.458573680930932259e-02,2.900774128231268546e-03,-1.579344092567653846e-01,-1.227153648024944393e-01
-4.662625884395191211e-02,-1.873375795261303656e-01,8.838017646999372923e-02,6.850703493522191517e-03,-1.538890019793489328e-01,-1.154559032587707257e-01
-4.888893210338830786e-02,-1.935069153280681298e-01,9.204181747520159829e-02,4.918071722830980388e-03,-1.501829515857296682e-01,-1.093356163769200334e-01
-5.119047869484761454e-02,-1.994070216972352039e-01,9.556110691867142348e-02,3.507604934758999475e-03,-1.466654149188914291e-01,-1.034313754415736170e-01
-5.346828750359613330e-02,-2.050417144825242011e-01,9.894754601424865514e-02,4.808137565744768612e-04,-1.433194355429878719e-01,-9.819068594970513375e-02
-5.566874108358581263e-02,-2.104146198318498362e-01,1.022104599748426407e-01,1.337249180943009480e-03,-1.397602269637427952e-01,-9.238214180805842668e-02
-5.782289230566049071e-02,-2.155335033275676826e-01,1.053467128100650657e-01,-3.892069736214707337e-02,-1.409426342057177872e-01,-9.506298116010980515e-02
-5.978229856068213027e-02,-2.203960057946172946e-01,1.083819038845439259e-01,-3.234541881989707462e-02,-1.368911001684510187e-01,-8.855644691394515267e-02
-6.168514418170650132e-02,-2.250153385902252112e-01,1.112964585752870411e-01,-2.608395963956840896e-02,-1.328443771441956411e-01,-8.224071554571490972e-02
-6.353609024373486902e-02,-2.293976807883372770e-01,1.140912232429651535e-01,-2.019374346271253159e-02,-1.288143853730099875e-01,-7.612886957022564627e-02
-6.534367782605689234e-02,-2.335493916935887093e-01,1.167663409835950350e-01,-1.481752379364602995e-02,-1.248260626109557458e-01,-7.025741825380814320e-02
-6.713225991335229625e-02,-2.374778038511009270e-01,1.193190700986230257e-01,-1.044293810368083532e-02,-1.209566937143946169e-01,-6.475742821902392976e-02
-6.908377924116916591e-02,-2.412005731653888430e-01,1.217179775810777326e-01,-1.102536446856951236e-02,-1.178025422301312158e-01,-6.072425507825783553e-02
-7.111313006867486797e-02,-2.447188832569609229e-01,1.239778576846656127e-01,-1.618608187335475804e-02,-1.152035869289458059e-01,-5.803407327041378710e-02
-7.275981623453901814e-02,-2.480077868755115600e-01,1.261847786890577250e-01,-1.290397119716000206e-02,-1.114633301019791328e-01,-5.319666112810830100e-02
-7.545799842507255883e-02,-2.511693663539238952e-01,1.280731076740830032e-01,-5.695003545659581279e-02,-1.131060845104977369e-01,-6.321728310522826966e-02
-7.687382405031883970e-02,-2.540517644608753511e-01,1.300805989465665946e-01,-4.984638730309854521e-02,-1.089172986881031951e-01,-5.779260981626155314e-02
-7.824143355377007059e-02,-2.567409636125300154e-01,1.319823708428874698e-01,-4.304832541897579690e-02,-1.047333672783542086e-01,-5.251537605810557147e-02
-7.956231179087404348e-02,-2.592421593274173985e-01,1.337799719952234012e-01,-3.659532787297386375e-02,-1.005596952344660761e-01,-4.739490441420785016e-02
-8.083828331934997391e-02,-2.615604884199472790e-01,1.354748885136999315e-01,-3.057683707487805769e-02,-9.640595522946057705e-02,-4.245242096421979888e-02
-8.207233125134547058e-02,-2.637010924564746617e-01,1.370683714712427892e-01,-2.524502192015551372e-02,-9.229601307596395354e-02,-3.774700654031101776e-02
-8.327407316798578207e-02,-2.656695372183546788e-01,1.385602945257907725e-01,-2.176099660751753054e-02,-8.833414199548933476e-02,-3.354229187140271573e-02
-8.485640837865474073e-02,-2.675019906266754011e-01,1.398666851059713334e-01,-7.160682857403684320e-02,-8.926189000451119349e-02,-3.964731606656239637e-02
-8.599624988158421912e-02,-2.691419364447428797e-01,1.411581760575491007e-01,-6.408998676109392556e-02,-8.501231284902943663e-02,-3.492213401970988007e-02
-8.709171168121654372e-02,-2.706228963730493153e-01,1.423560701533513329e-01,-5.687347083487279825e-02,-8.077052755972513598e-02,-3.032085976672819344e-02
-8.814384328176648464e-02,-2.719494195212763255e-01,1.434620902595580838e-01,-4.998580226312276942e-02,-7.654059850906959339e-02,-2.584823580387738892e-02
-8.915341550688361816e-02,-2.731259511885801849e-01,1.444780195536198852e-01,-4.348754536555092531e-02,-7.232860339484022127e-02,-2.151513361738951330e-02
-9.012043576621789343e-02,-2.741567933770517884e-01,1.454058099907780399e-01,-3.752906576739602207e-02,-6.814644595324258203e-02,-1.734958168942028062e-02
-9.104156820860627441e-02,-2.750458946654958936e-01,1.462481602868543895e-01,-3.262594807275485953e-02,-6.402962145330276522e-02,-1.345025975294544644e-02
-9.187417074040958587e-02,-2.757939318663775174e-01,1.470165658779893636e-01,-3.305091387703678468e-02,-6.024816800004760553e-02,-1.067301170607490649e-02
-9.256640201881995156e-02,-2.764005613306278475e-01,1.477250361148845503e-01,-3.730795730276228322e-02,-5.657602399423410783e-02,-8.718705617624228008e-03
-9.336915125952803540e-02,-2.768898623688381133e-01,1.483195332347354567e-01,-3.403915392731540063e-02,-5.252013009321888914e-02,-5.369527484010098300e-03
-8.624119004304722780e-02,-2.766050069563447678e-01,1.506355138846516284e-01,-2.439715304825104958e-01,-6.767140218249621808e-02,-5.788480886081943944e-02
-8.724946165765073980e-02,-2.768483649421099591e-01,1.510440910986148300e-01,-2.307873973784074495e-01,-6.238390373328642907e-02,-5.367204004176057835e-02
-8.830329033014901186e-02,-2.769825592891659305e-01,1.513554403217155231e-01,-2.179791522222198630e-01,-5.727376872773647792e-02,-4.942358648973219776e-02
-8.936263844764710806e-02,-2.770081688546060517e-01,1.515802559865248034e-01,-2.055306606391603397e-01,-5.227100372620044344e-02,-4.516838282685679135e-02
-9.040808886862362892e-02,-2.769272573320795128e-01,1.517247827971106022e-01,-1.934312358686041400e-01,-4.734170643087137753e-02,-4.092835033354953744e-02
-9.142954002799157098e-02,-2.767425165461129266e-01,1.517932475166610118e-01,-1.816729155897607861e-01,-4.246822831816322863e-02,-3.671906934796070193e-02
-9.242147058644818725e-02,-2.764569091467379836e-01,1.517888777105809994e-01,-1.702493299678614902e-01,-3.764083987657389219e-02,-3.255157559719972643e-02
-9.338077036309518075e-02,-2.760735059869710017e-01,1.517143681607741601e-01,-1.591552184102510148e-01,-3.285391432397740535e-02,-2.843378534170118085e-02
-9.430566290052502798e-02,-2.755954060477317502e-01,1.515721124438268730e-01,-1.483862527168341716e-01,-2.810403934324379877e-02,-2.437146336105504990e-02
-9.522715405206834405e-02,-2.750283909756994216e-01,1.513565681191986756e-01,-1.379357355917683048e-01,-2.338840142504395800e-02,-2.038285137796821272e-02
-9.615904389252724616e-02,-2.743768037785018210e-01,1.510661207048754895e-01,-1.277997341592931879e-01,-1.870515247489283606e-02,-1.647751891688926593e-02
-9.710118793634707479e-02,-2.736437702593693677e-01,1.507024587648113922e-01,-1.179771479075206048e-01,-1.405301180991569421e-02,-1.265806549074636675e-02
-9.805358511876050009e-02,-2.728323482877691442e-01,1.502672366186749153e-01,-1.084688867156738956e-01,-9.430646156275064931e-03,-8.926473704125215472e-03
-9.901641139934957980e-02,-2.719455322844374634e-01,1.497620632855933831e-01,-9.927891921748126236e-02,-4.836369087251281805e-03,-5.284279212999438632e-03
-9.999008640427264893e-02,-2.709862604696669508e-01,1.491884829889060238e-01,-9.041623457950299925e-02,-2.677312367461519272e-04,-1.732697769101239783e-03
-1.009754066488810498e-01,-2.699574277068356176e-01,1.485479384768948197e-01,-8.189878276640250032e-02,4.279190718374353483e-03,1.727272502699721659e-03
-1.019738328176978681e-01,-2.688619112830593627e-01,1.478416944699912083e-01,-7.376225951703230255e-02,8.811284605815391732e-03,5.094763624397720576e-03
-1.029881996131395555e-01,-2.677026320594850795e-01,1.470706518107371130e-01,-6.608286283659903226e-02,1.334216514060159245e-02,8.368977534128648962e-03
-1.040249073882831693e-01,-2.664827391049522931e-01,1.462347791509870376e-01,-5.905132535216996159e-02,1.790430159511405619e-02,1.154930338533827552e-02
-1.051040065795857958e-01,-2.652064488590562541e-01,1.453305125102788975e-01,-5.332964520787854268e-02,2.260806675915239330e-02,1.463701907452747038e-02
-1.035601013590301267e-01,-2.636563147611279967e-01,1.450417475659807331e-01,-5.445659824282943900e-02,2.608363011740579343e-02,1.904637872679212224e-02
-1.031343886529310222e-01,-2.621380562829756511e-01,1.444229180404455193e-01,-5.431256350153585571e-02,3.002527250970471115e-02,2.272596019698049780e-02
-1.016361655427447663e-01,-2.604764807405068328e-01,1.440346756560720587e-01,-5.820431198157510061e-02,3.312482223578901847e-02,2.710514522209554397e-02
-1.030970844697779720e-01,-2.590018288287712078e-01,1.428393719287596730e-01,-5.439192441211140178e-02,3.793306872624858939e-02,2.951294444386938151e-02
-7.572785707301456226e-02,-2.551192386026154280e-01,1.490837436055943432e-01,-7.076142670293980586e-02,2.677541246389132309e-02,7.736326762252863920e-02
-7.772252939289665818e-02,-2.535362608914663030e-01,1.477415380162359626e-01,-6.444149120948233778e-02,3.117724173852539499e-02,7.747037544950213794e-02
-7.972068189557439399e-02,-2.519135079308978953e-01,1.463459258810072827e-01,-6.507942013562059702e-02,3.495186978458707933e-02,7.589487617638580874e-02
-8.177110258366127038e-02,-2.502568452229354534e-01,1.448857950544260587e-01,-6.309567338415632276e-02,3.907412100780950637e-02,7.523273427712691419e-02
-8.399813001441235050e-02,-2.485781886602617397e-01,1.433297997462998907e-01,-7.705628110024137500e-02,4.273272017384422555e-02,7.143694207969897292e-02
-8.613578163448358527e-02,-2.468581823983206081e-01,1.417490831532348949e-01,-6.971824445817523253e-02,4.726823501332716448e-02,7.196179643084234245e-02
-8.829516075398459451e-02,-2.451072953341537630e-01,1.401162605068986822e-01,-6.382365482629034914e-02,5.177798329265299176e-02,7.228339760157168059e-02
-8.991559970013750236e-02,-2.432829731135121576e-01,1.385823117049423958e-01,-6.931425232327875774e-02,5.585431598266343139e-02,7.104220020162517468e-02
-9.208070328389600379e-02,-2.414713417377378213e-01,1.368615779010635414e-01,-6.370723506413422665e-02,6.038828704871559983e-02,7.117712879816773253e-02
-9.155571409816329331e-02,-2.394228861788864904e-01,1.358214997442823979e-01,-7.641989472406932049e-02,6.265962546460537852e-02,7.080744657687018662e-02
-9.359532071185917845e-02,-2.375430163940237538e-01,1.340605124698471540e-01,-6.922072678829853387e-02,6.694198519269825565e-02,7.109442195921490681e-02
-9.553398989417768994e-02,-2.356307686906785603e-01,1.322886198801467017e-01,-6.397137321472566585e-02,7.117405682741173578e-02,7.116026794375239495e-02
-9.313699596032806727e-02,-2.333658956751595293e-01,1.316567961896660810e-01,-9.103228397006654649e-02,6.994511270534514713e-02,7.300208257695056657e-02
-9.501212272515333068e-02,-2.313964840664314293e-01,1.298427196920034499e-01,-8.259782167866133729e-02,7.400963770802060360e-02,7.293525739898189253e-02
-9.679067720305911671e-02,-2.293995436952679656e-01,1.280216281485209440e-01,-7.472008840650792849e-02,7.797122046446888777e-02,7.281854756631152281e-02
-9.847486218629586396e-02,-2.273765396290803598e-01,1.261947664812804182e-01,-6.784380267560138900e-02,8.186865048655227184e-02,7.261417470830547338e-02
-1.000668539803975382e-01,-2.253289075753761306e-01,1.243633351549577049e-01,-6.467352651363567073e-02,8.593785390819010106e-02,7.211821716160506102e-02
-9.130031557927750785e-02,-2.225104408050899707e-01,1.253617841682728717e-01,-9.679619135009599751e-02,8.072514711723283165e-02,8.207620970942577920e-02
-9.303272472864416998e-02,-2.204253267078237211e-01,1.234618193495946453e-01,-8.796971559242543204e-02,8.441342872342373627e-02,8.139223064498864180e-02
-9.467363126438325949e-02,-2.183202094722445363e-01,1.215606687991956786e-01,-7.962547761052886364e-02,8.799811883683102132e-02,8.069048016285369773e-02
-9.622514811545168634e-02,-2.161963791202420049e-01,1.196594127892228882e-01,-7.201878305180352269e-02,9.150578769829714743e-02,7.994981232900250090e-02
-9.768936194698657483e-02,-2.140550984895063513e-01,1.177590903973800146e-01,-6.620305907963854042e-02,9.504002611088825658e-02,7.909753732647765989e-02
-9.578586282790321760e-02,-2.116697828547147719e-01,1.167814292124008807e-01,-7.981384505203169277e-02,9.468369310852060849e-02,8.213562359792091205e-02
-9.718325066227083420e-02,-2.094998285729501308e-01,1.148647129253177468e-01,-7.213141036989351162e-02,9.790635881731798995e-02,8.129481572748960272e-02
-9.849762614576211550e-02,-2.073161879750002601e-01,1.129518733771802258e-01,-6.621355406682727374e-02,1.011613228356564309e-01,8.037835609025276162e-02
-9.665356680632908315e-02,-2.049130368910737632e-01,1.119156161502601332e-01,-7.807559373844633055e-02,1.008890773090659471e-01,8.286938257618016446e-02
-9.790306939944437570e-02,-2.027078766398018872e-01,1.099926668696342147e-01,-7.052450795144768469e-02,1.039220184057622898e-01,8.172238583725340011e-02
-9.907376888334915033e-02,-2.004925122316184583e-01,1.080762650456510987e-01,-6.527546098964064070e-02,1.070772447952477030e-01,8.048292190949264679e-02
-8.498265202743869595e-02,-1.972768921523171681e-01,1.105097248937516180e-01,-9.115854899318864835e-02,9.887468043933914097e-02,9.953728691847335552e-02
-8.647081761756857110e-02,-1.950565252313762321e-01,1.085045107106114709e-01,-8.240412487055033541e-02,1.017733014684644582e-01,9.777150644022415682e-02
-8.787753915492867163e-02,-1.928295986742086243e-01,1.065087054223388396e-01,-7.430948690251838740e-02,1.045924718667949616e-01,9.601073111039643004e-02
-8.920473155321730074e-02,-1.905970660469852584e-01,1.045230628767828129e-01,-6.760796377459857287e-02,1.073995055778687313e-01,9.419979525758197247e-02
-8.894150962395652726e-02,-1.882654532866367691e-01,1.029865831431010931e-01,-6.970168840463319970e-02,1.094529393203565737e-01,9.262906397966541583e-02
-9.016199033524054107e-02,-1.860257159873738020e-01,1.010126061812911258e-01,-6.512989268027441492e-02,1.123486939669903067e-01,9.058545932819592195e-02
-6.655790145153164805e-02,-1.822672675943579346e-01,1.062638873487274649e-01,-7.684087139974606073e-02,1.012309468243553362e-01,1.341548701330397553e-01
-6.839431300754773846e-02,-1.800431438724489630e-01,1.041355204602087831e-01,-7.125768973141238805e-02,1.037424801082628550e-01,1.300974221624906502e-01
-5.131199780233267451e-04,-1.735631229808390352e-01,1.223844492484955776e-01,-4.689550357685057236e-01,5.657697864737774168e-02,-5.045586335893782748e-03
-4.329114445681262954e-03,-1.713976946045535077e-01,1.197730707512482395e-01,-4.477479479823423536e-01,6.033464847484417554e-02,-2.469269684909551014e-03
-8.026075148203814374e-03,-1.692353528770341453e-01,1.171819156733438227e-01,-4.273538040286166684e-01,6.407381937063710842e-02,3.232640897303596717e-04
-1.160613855428703142e-02,-1.670766739356762398e-01,1.146117360224414156e-01,-4.078100418881969169e-01,6.783849083541930447e-02,3.331714273170843961e-03
-1.507142447282923230e-02,-1.649222213591493569e-01,1.120632430973432930e-01,-3.891318865088354007e-01,7.166137363336358423e-02,6.505106373136012622e-03
-1.842403559428176449e-02,-1.627725460942822666e-01,1.095371086924005061e-01,-3.711654049736721750e-01,7.549620435951252817e-02,9.737688892987133443e-03
-2.166605705962613981e-02,-1.606281863998117732e-01,1.070339662759973443e-01,-3.531508024735808826e-01,7.904104696767608185e-02,1.301041345135739262e-02
-2.479955605597607485e-02,-1.584896678060222774e-01,1.045544121434133361e-01,-3.336753995536380080e-01,8.169415200200752514e-02,1.666421345739637488e-02
-2.782658143783413654e-02,-1.563575030893943618e-01,1.020990065443776185e-01,-3.138883044843306935e-01,8.380623822199922968e-02,1.980622986075945141e-02
-3.074916337306233399e-02,-1.542321922614182106e-01,9.966827478563748677e-02,-2.951439722800771048e-01,8.613863200222635075e-02,2.170639782114659744e-02
-3.356931301266723178e-02,-1.521142225707226847e-01,9.726270830887466523e-02,-2.772304766507541762e-01,8.863516147239274001e-02,2.283175348006839106e-02
-3.628902218352025172e-02,-1.500040685177909949e-01,9.488276574431298016e-02,-2.599536253853944046e-01,9.116923125380076154e-02,2.351997375743472216e-02
-3.891026310317359516e-02,-1.479021918814816261e-01,9.252887394036432567e-02,-2.432195360729169364e-01,9.367447162812132799e-02,2.395270696101392191e-02
-4.143498811595369702e-02,-1.458090417566759445e-01,9.020142896967035806e-02,-2.269804359551671757e-01,9.611999125304376834e-02,2.423074353625788088e-02
-4.386512944954424481e-02,-1.437250546023779718e-01,8.790079711189764666e-02,-2.112097744811153588e-01,9.849205519563700162e-02,2.441309886437526000e-02
-4.620259899130121917e-02,-1.416506542996094076e-01,8.562731581365337630e-02,-1.958919507945771354e-01,1.007853877522879721e-01,2.453632442841646374e-02
-4.844928808355898620e-02,-1.395862522185201127e-01,8.338129462588715624e-02,-1.810180303631395982e-01,1.029992651294405620e-01,2.462448148038072840e-02
-5.060706733722437206e-02,-1.375322472941097329e-01,8.116301611914851499e-02,-1.665841712716285283e-01,1.051358431420198747e-01,2.469464011937992295e-02
-5.267778646296648881e-02,-1.354890261100202831e-01,7.897273677707347672e-02,-1.525916218800031088e-01,1.071996441919484122e-01,2.476022738594222533e-02
-5.466327411934267244e-02,-1.334569629898797460e-01,7.681068786847013163e-02,-1.390481468428849121e-01,1.091978621398510818e-01,2.483346381285993915e-02
